task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
801	32/f2208c	164805	SUSIE_FINE_MAPPING (800)	COMPLETED	0	2022-01-12 15:26:43.099	30.4s	17.2s	49.9%	1012.1 MB	1.2 GB	47.9 MB	6.3 KB
632	8f/411541	164257	SUSIE_FINE_MAPPING (631)	COMPLETED	0	2022-01-12 15:22:32.847	4m 44s	2m 34s	5.4%	726.4 MB	1 GB	38.9 MB	6.3 KB
658	3c/f80699	164376	SUSIE_FINE_MAPPING (657)	COMPLETED	0	2022-01-12 15:23:07.089	4m 10s	2m 29s	6.1%	343.2 MB	534.9 MB	42.5 MB	6.3 KB
755	3e/e6b95f	164688	SUSIE_FINE_MAPPING (754)	COMPLETED	0	2022-01-12 15:25:23.967	1m 53s	1m 13s	20.1%	432.5 MB	752.2 MB	28.6 MB	10.7 KB
758	63/4af640	164696	SUSIE_FINE_MAPPING (757)	COMPLETED	0	2022-01-12 15:25:32.041	1m 45s	53.5s	29.3%	747.6 MB	1 GB	43 MB	6.3 KB
479	71/81b51d	163914	SUSIE_FINE_MAPPING (478)	COMPLETED	0	2022-01-12 15:20:07.056	7m 15s	6m 47s	94.4%	776 MB	1.1 GB	39.8 MB	6.8 KB
686	1a/22c170	164541	SUSIE_FINE_MAPPING (685)	COMPLETED	0	2022-01-12 15:23:57.748	3m 24s	3m 9s	89.5%	1.5 GB	1.8 GB	70.3 MB	7 KB
754	69/5a0127	164686	SUSIE_FINE_MAPPING (753)	COMPLETED	0	2022-01-12 15:25:23.556	1m 59s	1m 18s	25.8%	879.5 MB	1 GB	70.6 MB	6.3 KB
796	d0/24a3a1	164789	SUSIE_FINE_MAPPING (795)	COMPLETED	0	2022-01-12 15:26:32.604	50s	26.7s	28.7%	625 MB	948 MB	43.8 MB	6.3 KB
567	25/5384e1	164098	SUSIE_FINE_MAPPING (566)	COMPLETED	0	2022-01-12 15:21:18.043	6m 9s	2m 59s	25.8%	1.3 GB	1.6 GB	62.9 MB	7.7 KB
810	43/726c5a	164826	SUSIE_FINE_MAPPING (809)	COMPLETED	0	2022-01-12 15:26:52.144	35.1s	21.5s	46.2%	445.8 MB	767.9 MB	30.7 MB	6.3 KB
744	12/5e592e	164661	SUSIE_FINE_MAPPING (743)	COMPLETED	0	2022-01-12 15:25:13.204	2m 19s	1m 29s	32.8%	1.5 GB	1.7 GB	85.2 MB	6.3 KB
806	e5/61aaad	164816	SUSIE_FINE_MAPPING (805)	COMPLETED	0	2022-01-12 15:26:48.740	44s	20.5s	51.5%	482.3 MB	802.2 MB	30.8 MB	6.3 KB
808	0d/d96baa	164820	SUSIE_FINE_MAPPING (807)	COMPLETED	0	2022-01-12 15:26:50.307	42.6s	21.5s	51.7%	480.7 MB	800.9 MB	27.7 MB	6.3 KB
820	fe/46e933	164843	SUSIE_FINE_MAPPING (819)	COMPLETED	0	2022-01-12 15:27:02.909	30.4s	17.8s	55.5%	544.9 MB	864.6 MB	31.2 MB	6.3 KB
822	51/5564cd	164846	SUSIE_FINE_MAPPING (821)	COMPLETED	0	2022-01-12 15:27:03.848	29.5s	20.3s	67.8%	1021 MB	1.2 GB	55.5 MB	6.3 KB
825	0e/0caf37	164851	SUSIE_FINE_MAPPING (824)	COMPLETED	0	2022-01-12 15:27:05.654	27.8s	14.2s	59.7%	640 MB	959.5 MB	37 MB	6.3 KB
827	45/8955e7	164853	SUSIE_FINE_MAPPING (826)	COMPLETED	0	2022-01-12 15:27:07.945	25.6s	17.1s	69.6%	1013.3 MB	1.3 GB	52.2 MB	6.3 KB
747	b2/164cd1	164668	SUSIE_FINE_MAPPING (746)	COMPLETED	0	2022-01-12 15:25:16.425	2m 21s	1m 38s	37.6%	747 MB	1 GB	48.2 MB	10 KB
748	91/ee424c	164670	SUSIE_FINE_MAPPING (747)	COMPLETED	0	2022-01-12 15:25:17.001	2m 20s	1m 37s	38.0%	798.8 MB	1.1 GB	47.4 MB	9.6 KB
803	0e/a09c43	164812	SUSIE_FINE_MAPPING (802)	COMPLETED	0	2022-01-12 15:26:47.367	49.7s	24.6s	52.4%	443.2 MB	764 MB	28.1 MB	6.3 KB
804	65/f25010	164813	SUSIE_FINE_MAPPING (803)	COMPLETED	0	2022-01-12 15:26:47.921	49.4s	27.8s	56.8%	519.9 MB	840.5 MB	32.3 MB	6.6 KB
811	f6/3909c9	164829	SUSIE_FINE_MAPPING (810)	COMPLETED	0	2022-01-12 15:26:52.936	44.5s	33.2s	62.5%	648.9 MB	888.7 MB	47.9 MB	6.2 KB
835	59/7c1da3	164874	SUSIE_FINE_MAPPING (834)	COMPLETED	0	2022-01-12 15:27:17.646	20s	9.7s	69.6%	429 MB	751 MB	29.5 MB	6.3 KB
836	c6/781b02	164876	SUSIE_FINE_MAPPING (835)	COMPLETED	0	2022-01-12 15:27:18.166	19.5s	8.2s	67.1%	522.2 MB	775.4 MB	35 MB	6.3 KB
838	e0/020cf5	164878	SUSIE_FINE_MAPPING (837)	COMPLETED	0	2022-01-12 15:27:18.889	19s	7.4s	56.6%	435.7 MB	626.5 MB	30.7 MB	6.3 KB
678	2d/80d578	164531	SUSIE_FINE_MAPPING (677)	COMPLETED	0	2022-01-12 15:23:54.258	3m 48s	2m 23s	5.9%	861 MB	1.2 GB	45.4 MB	6.4 KB
684	42/b836d0	164537	SUSIE_FINE_MAPPING (683)	COMPLETED	0	2022-01-12 15:23:57.416	3m 45s	2m 22s	4.9%	215.9 MB	407.4 MB	36.2 MB	6.3 KB
793	a0/d7a89c	164783	SUSIE_FINE_MAPPING (792)	COMPLETED	0	2022-01-12 15:26:27.303	1m 16s	37.2s	39.3%	745.1 MB	1 GB	39.7 MB	7.7 KB
826	c6/ee00e7	164852	SUSIE_FINE_MAPPING (825)	COMPLETED	0	2022-01-12 15:27:06.385	36.8s	16.8s	32.4%	376.3 MB	588.3 MB	34.7 MB	6.3 KB
834	8a/f5441b	164870	SUSIE_FINE_MAPPING (833)	COMPLETED	0	2022-01-12 15:27:17.368	25.9s	11.6s	77.2%	753.4 MB	1.1 GB	42.2 MB	6.3 KB
837	b1/cef0c6	164880	SUSIE_FINE_MAPPING (836)	COMPLETED	0	2022-01-12 15:27:20.479	22.9s	12.9s	71.0%	599.5 MB	797.6 MB	42.1 MB	6.3 KB
840	bb/c23efb	164884	SUSIE_FINE_MAPPING (839)	COMPLETED	0	2022-01-12 15:27:21.555	21.8s	11.6s	71.4%	505 MB	825.8 MB	31.5 MB	6.3 KB
800	ae/a09b7a	164803	SUSIE_FINE_MAPPING (799)	COMPLETED	0	2022-01-12 15:26:42.356	1m 5s	46.3s	68.5%	1.4 GB	1.8 GB	79.9 MB	6.3 KB
828	5a/b534b9	164855	SUSIE_FINE_MAPPING (827)	COMPLETED	0	2022-01-12 15:27:08.790	38.3s	23.5s	49.8%	869.6 MB	1 GB	49.6 MB	6.3 KB
805	85/e77ff7	164815	SUSIE_FINE_MAPPING (804)	COMPLETED	0	2022-01-12 15:26:48.455	1m 4s	42.8s	64.5%	966.6 MB	1.3 GB	42.3 MB	7.6 KB
815	88/a4a5a5	164834	SUSIE_FINE_MAPPING (814)	COMPLETED	0	2022-01-12 15:26:57.878	54.7s	40.8s	62.2%	704.9 MB	1 GB	45.6 MB	6.4 KB
830	c7/46c859	164863	SUSIE_FINE_MAPPING (829)	COMPLETED	0	2022-01-12 15:27:12.937	39.7s	21s	35.3%	216.3 MB	407 MB	25.9 MB	10.1 KB
852	02/926ada	164911	SUSIE_FINE_MAPPING (851)	COMPLETED	0	2022-01-12 15:27:33.919	18.9s	9.2s	72.6%	687.4 MB	1010.6 MB	37 MB	6.3 KB
791	ac/e9e730	164781	SUSIE_FINE_MAPPING (790)	COMPLETED	0	2022-01-12 15:26:22.287	1m 35s	1m 12s	70.7%	468.6 MB	790 MB	27.1 MB	11.6 KB
832	5f/696fa2	164866	SUSIE_FINE_MAPPING (831)	COMPLETED	0	2022-01-12 15:27:15.256	42.2s	25s	42.3%	522.2 MB	843 MB	34.9 MB	6.3 KB
785	1f/e2282b	164753	SUSIE_FINE_MAPPING (784)	COMPLETED	0	2022-01-12 15:26:10.822	1m 51s	1m 24s	68.2%	547.3 MB	869.1 MB	29.5 MB	6.8 KB
839	28/6db548	164882	SUSIE_FINE_MAPPING (838)	COMPLETED	0	2022-01-12 15:27:20.710	41.5s	25.8s	56.9%	1 GB	1.2 GB	53.3 MB	9.4 KB
843	4f/ff1f67	164888	SUSIE_FINE_MAPPING (842)	COMPLETED	0	2022-01-12 15:27:22.438	39.9s	26.9s	81.1%	1 GB	1.4 GB	66.5 MB	6.3 KB
848	48/0dd6a3	164900	SUSIE_FINE_MAPPING (847)	COMPLETED	0	2022-01-12 15:27:27.721	34.9s	19.9s	56.5%	838.8 MB	1.1 GB	44.3 MB	6.2 KB
399	6c/edb530	163805	SUSIE_FINE_MAPPING (398)	COMPLETED	0	2022-01-12 15:19:07.048	9m	8m 49s	87.4%	1.2 GB	1.5 GB	47.5 MB	7.2 KB
850	79/fa283d	164909	SUSIE_FINE_MAPPING (849)	COMPLETED	0	2022-01-12 15:27:32.716	34.6s	17.9s	47.9%	534.7 MB	854.3 MB	34.4 MB	6.2 KB
856	72/e63847	164915	SUSIE_FINE_MAPPING (855)	COMPLETED	0	2022-01-12 15:27:37.296	30.1s	18.3s	46.9%	609.9 MB	932.2 MB	37.5 MB	6.3 KB
865	99/7de96d	164935	SUSIE_FINE_MAPPING (864)	COMPLETED	0	2022-01-12 15:27:46.776	25.2s	14.9s	63.1%	441.6 MB	763.5 MB	28.7 MB	6.3 KB
868	fe/826789	164940	SUSIE_FINE_MAPPING (867)	COMPLETED	0	2022-01-12 15:27:48.256	23.9s	13.3s	62.3%	287.4 MB	590.4 MB	25.3 MB	6.3 KB
22	6a/fbef6a	163241	SUSIE_FINE_MAPPING (21)	COMPLETED	0	2022-01-12 15:14:05.110	14m 12s	13m 40s	93.9%	1.9 GB	2.2 GB	85.6 MB	6.8 KB
819	b2/fadbff	164841	SUSIE_FINE_MAPPING (818)	COMPLETED	0	2022-01-12 15:27:02.597	1m 15s	58.5s	68.9%	1.2 GB	1.5 GB	55.7 MB	6.3 KB
845	c2/a2c7c7	164894	SUSIE_FINE_MAPPING (844)	COMPLETED	0	2022-01-12 15:27:26.191	51.1s	21.4s	33.2%	540.1 MB	860 MB	33.2 MB	6.1 KB
846	85/6e4f0d	164896	SUSIE_FINE_MAPPING (845)	COMPLETED	0	2022-01-12 15:27:26.504	50.9s	20s	22.0%	113.7 MB	304.3 MB	30.6 MB	6.3 KB
861	05/e1716b	164927	SUSIE_FINE_MAPPING (860)	COMPLETED	0	2022-01-12 15:27:43.133	34.4s	24.9s	20.3%	214.6 MB	407.3 MB	28.1 MB	6.3 KB
864	d9/9f1cfe	164933	SUSIE_FINE_MAPPING (863)	COMPLETED	0	2022-01-12 15:27:46.403	31.3s	20.7s	65.3%	643.4 MB	965.2 MB	44.2 MB	6.3 KB
869	39/3372ab	164942	SUSIE_FINE_MAPPING (868)	COMPLETED	0	2022-01-12 15:27:48.687	29s	15.1s	53.4%	484.8 MB	804.2 MB	29.7 MB	6.3 KB
821	96/4f2bc5	164845	SUSIE_FINE_MAPPING (820)	COMPLETED	0	2022-01-12 15:27:03.366	1m 19s	40.5s	13.9%	249.1 MB	440.3 MB	34 MB	6.2 KB
847	7e/26ed85	164898	SUSIE_FINE_MAPPING (846)	COMPLETED	0	2022-01-12 15:27:27.012	55s	18.2s	30.3%	194.4 MB	385.5 MB	26.3 MB	9.6 KB
860	38/f8b3af	164925	SUSIE_FINE_MAPPING (859)	COMPLETED	0	2022-01-12 15:27:42.780	39.3s	25.8s	24.4%	214.6 MB	407.3 MB	30.6 MB	6.3 KB
866	d2/b562ce	164937	SUSIE_FINE_MAPPING (865)	COMPLETED	0	2022-01-12 15:27:47.256	35s	18.7s	60.0%	627 MB	948.2 MB	40.8 MB	7.4 KB
833	c5/7044af	164868	SUSIE_FINE_MAPPING (832)	COMPLETED	0	2022-01-12 15:27:16.302	1m 11s	28.2s	32.1%	557.7 MB	878.9 MB	36.7 MB	6.2 KB
842	0e/5d98c5	164886	SUSIE_FINE_MAPPING (841)	COMPLETED	0	2022-01-12 15:27:21.882	1m 5s	30.3s	29.9%	646.8 MB	965.9 MB	42.3 MB	6.4 KB
849	89/865672	164902	SUSIE_FINE_MAPPING (848)	COMPLETED	0	2022-01-12 15:27:28.432	59s	23.2s	43.2%	625.9 MB	888.9 MB	47.5 MB	6.3 KB
855	fb/7e7c9f	164914	SUSIE_FINE_MAPPING (854)	COMPLETED	0	2022-01-12 15:27:36.867	50.8s	31.3s	59.1%	516.2 MB	761.4 MB	41.6 MB	6.3 KB
857	e3/5b6c85	164916	SUSIE_FINE_MAPPING (856)	COMPLETED	0	2022-01-12 15:27:37.960	49.8s	22.2s	43.6%	623 MB	941.9 MB	38 MB	6.3 KB
862	78/c66e1a	164929	SUSIE_FINE_MAPPING (861)	COMPLETED	0	2022-01-12 15:27:43.851	44.2s	28s	31.8%	643.6 MB	935.7 MB	47.1 MB	6.3 KB
876	d8/81376d	164958	SUSIE_FINE_MAPPING (875)	COMPLETED	0	2022-01-12 15:27:54.212	34.1s	18.1s	55.4%	523.2 MB	844.4 MB	32.1 MB	6.5 KB
789	7d/98d788	164773	SUSIE_FINE_MAPPING (788)	COMPLETED	0	2022-01-12 15:26:17.772	2m 14s	1m 46s	83.1%	684.3 MB	1006.1 MB	37.4 MB	6.9 KB
863	1b/8109f3	164931	SUSIE_FINE_MAPPING (862)	COMPLETED	0	2022-01-12 15:27:45.365	47s	28.5s	35.8%	618.6 MB	947.2 MB	41.7 MB	6.3 KB
867	3c/23c194	164938	SUSIE_FINE_MAPPING (866)	COMPLETED	0	2022-01-12 15:27:47.949	44.6s	26.7s	32.2%	651.6 MB	972.8 MB	34.6 MB	6.3 KB
870	ac/1c3563	164944	SUSIE_FINE_MAPPING (869)	COMPLETED	0	2022-01-12 15:27:48.953	43.8s	27.7s	40.5%	719.1 MB	1 GB	41.5 MB	16.6 KB
435	bf/0a6c3c	163842	SUSIE_FINE_MAPPING (434)	COMPLETED	0	2022-01-12 15:19:33.867	9m 3s	8m 44s	93.4%	1007.7 MB	1.3 GB	49.6 MB	6.9 KB
872	b2/9c4dc3	164946	SUSIE_FINE_MAPPING (871)	COMPLETED	0	2022-01-12 15:27:50.657	46.5s	25.8s	41.2%	579.6 MB	771.3 MB	42.8 MB	6.3 KB
871	3f/0e546f	164948	SUSIE_FINE_MAPPING (870)	COMPLETED	0	2022-01-12 15:27:51.774	45.4s	28.9s	42.4%	728.5 MB	1 GB	48 MB	6.3 KB
873	b4/a42446	164950	SUSIE_FINE_MAPPING (872)	COMPLETED	0	2022-01-12 15:27:52.691	44.6s	24.8s	38.7%	353.7 MB	545.7 MB	45.1 MB	6.3 KB
882	d7/bb3e7b	164975	SUSIE_FINE_MAPPING (881)	COMPLETED	0	2022-01-12 15:28:03.277	34.2s	24.2s	64.0%	1.2 GB	1.6 GB	54.5 MB	6.3 KB
887	6b/453526	164990	SUSIE_FINE_MAPPING (886)	COMPLETED	0	2022-01-12 15:28:12.501	25.1s	16.1s	67.6%	606.4 MB	928.7 MB	45.7 MB	6.3 KB
888	1c/98f58c	164992	SUSIE_FINE_MAPPING (887)	COMPLETED	0	2022-01-12 15:28:13.024	24.8s	17.1s	70.8%	676.1 MB	999.4 MB	46.6 MB	6.3 KB
875	9f/ebd56c	164956	SUSIE_FINE_MAPPING (874)	COMPLETED	0	2022-01-12 15:27:53.976	48.2s	24.7s	44.1%	648.2 MB	966.6 MB	38.9 MB	6.3 KB
889	74/1ddabe	164994	SUSIE_FINE_MAPPING (888)	COMPLETED	0	2022-01-12 15:28:17.246	29.7s	14.8s	50.8%	817.2 MB	1.2 GB	47.6 MB	6.3 KB
890	39/e32bc0	164995	SUSIE_FINE_MAPPING (889)	COMPLETED	0	2022-01-12 15:28:17.857	29.2s	18s	66.4%	653.7 MB	976.1 MB	37.5 MB	6.3 KB
892	c5/551414	165000	SUSIE_FINE_MAPPING (891)	COMPLETED	0	2022-01-12 15:28:18.578	28.5s	16.5s	54.1%	663.2 MB	923.5 MB	43.4 MB	6.3 KB
893	3a/0ba090	165001	SUSIE_FINE_MAPPING (892)	COMPLETED	0	2022-01-12 15:28:18.942	28.3s	16.6s	53.8%	567 MB	886.2 MB	38.9 MB	7.6 KB
853	fd/fc1ad1	164912	SUSIE_FINE_MAPPING (852)	COMPLETED	0	2022-01-12 15:27:35.510	1m 16s	49.4s	64.3%	789.6 MB	1.1 GB	41.9 MB	6.9 KB
854	29/2bf66a	164913	SUSIE_FINE_MAPPING (853)	COMPLETED	0	2022-01-12 15:27:35.782	1m 16s	49.5s	69.6%	684.5 MB	1005.2 MB	44.8 MB	7.7 KB
901	55/74dc78	165016	SUSIE_FINE_MAPPING (900)	COMPLETED	0	2022-01-12 15:28:28.275	24.4s	13.8s	69.4%	1004 MB	1.3 GB	62.9 MB	6.3 KB
903	33/17f525	165019	SUSIE_FINE_MAPPING (902)	COMPLETED	0	2022-01-12 15:28:30.527	22.3s	13s	64.1%	607.5 MB	930.9 MB	35.9 MB	6.3 KB
725	e1/f126c8	164618	SUSIE_FINE_MAPPING (724)	COMPLETED	0	2022-01-12 15:24:43.085	4m 14s	3m 35s	83.3%	1.1 GB	1.4 GB	48.5 MB	6.8 KB
891	bd/a4646a	164998	SUSIE_FINE_MAPPING (890)	COMPLETED	0	2022-01-12 15:28:18.091	39s	22.3s	68.6%	862.2 MB	1.2 GB	40.8 MB	6.3 KB
894	53/61a7d3	165002	SUSIE_FINE_MAPPING (893)	COMPLETED	0	2022-01-12 15:28:20.418	36.9s	19.9s	66.5%	632.8 MB	955.3 MB	38.6 MB	6.3 KB
898	a4/ac7b29	165008	SUSIE_FINE_MAPPING (897)	COMPLETED	0	2022-01-12 15:28:23.160	34.3s	18.8s	70.3%	846.8 MB	1.1 GB	41.4 MB	6.3 KB
900	39/773dcd	165014	SUSIE_FINE_MAPPING (899)	COMPLETED	0	2022-01-12 15:28:27.615	29.9s	20s	63.0%	1007.8 MB	1.2 GB	53.3 MB	6.3 KB
787	96/0d671b	164759	SUSIE_FINE_MAPPING (786)	COMPLETED	0	2022-01-12 15:26:12.106	2m 50s	1m 21s	15.4%	636 MB	827.9 MB	43 MB	6.3 KB
844	04/c70253	164892	SUSIE_FINE_MAPPING (843)	COMPLETED	0	2022-01-12 15:27:25.149	1m 37s	1m 1s	75.1%	899.9 MB	1.2 GB	42.5 MB	9.7 KB
878	17/435c2f	164960	SUSIE_FINE_MAPPING (877)	COMPLETED	0	2022-01-12 15:27:56.812	1m 6s	33.3s	17.8%	238.2 MB	439.5 MB	31.7 MB	6.3 KB
897	69/628ff8	165007	SUSIE_FINE_MAPPING (896)	COMPLETED	0	2022-01-12 15:28:22.671	40s	26.8s	77.6%	1.3 GB	1.7 GB	54.7 MB	6.3 KB
899	22/fb1a92	165011	SUSIE_FINE_MAPPING (898)	COMPLETED	0	2022-01-12 15:28:23.790	39.2s	24.6s	58.6%	449.2 MB	769 MB	31 MB	7.1 KB
905	6d/4d7466	165024	SUSIE_FINE_MAPPING (904)	COMPLETED	0	2022-01-12 15:28:31.482	31.6s	17.7s	69.9%	634.3 MB	957.4 MB	39.8 MB	6.3 KB
907	31/e086bc	165026	SUSIE_FINE_MAPPING (906)	COMPLETED	0	2022-01-12 15:28:31.786	31.4s	15.5s	71.2%	707.3 MB	1 GB	37.1 MB	6.7 KB
908	26/e95b97	165030	SUSIE_FINE_MAPPING (907)	COMPLETED	0	2022-01-12 15:28:32.954	30.4s	18.7s	73.7%	1.2 GB	1.5 GB	52.6 MB	6.3 KB
909	1b/6cd7e2	165033	SUSIE_FINE_MAPPING (908)	COMPLETED	0	2022-01-12 15:28:33.929	29.5s	17.4s	41.5%	616.7 MB	811 MB	42.4 MB	7.3 KB
917	2e/6afe81	165055	SUSIE_FINE_MAPPING (916)	COMPLETED	0	2022-01-12 15:28:41.880	21.9s	11.5s	63.2%	646.8 MB	908.6 MB	46.6 MB	6.3 KB
879	91/bf13ff	164965	SUSIE_FINE_MAPPING (878)	COMPLETED	0	2022-01-12 15:27:58.860	1m 8s	49.7s	71.5%	519.5 MB	820.4 MB	36.2 MB	10.3 KB
911	b2/ed660f	165043	SUSIE_FINE_MAPPING (910)	COMPLETED	0	2022-01-12 15:28:37.789	29.5s	15.4s	42.1%	320.6 MB	640.2 MB	27.9 MB	7.5 KB
851	6e/73e806	164910	SUSIE_FINE_MAPPING (850)	COMPLETED	0	2022-01-12 15:27:33.549	1m 38s	1m 16s	74.0%	565.3 MB	886.5 MB	28.9 MB	18.6 KB
914	0b/9d4c99	165047	SUSIE_FINE_MAPPING (913)	COMPLETED	0	2022-01-12 15:28:39.900	32.2s	17.6s	46.2%	753.5 MB	944.5 MB	49 MB	6.3 KB
807	81/f392e9	164818	SUSIE_FINE_MAPPING (806)	COMPLETED	0	2022-01-12 15:26:49.138	2m 28s	2m 8s	88.6%	788.8 MB	1.1 GB	39.8 MB	8.4 KB
874	0e/6a2374	164953	SUSIE_FINE_MAPPING (873)	COMPLETED	0	2022-01-12 15:27:53.649	1m 24s	59.6s	73.2%	1.5 GB	1.8 GB	81.7 MB	9.8 KB
902	6d/349a6d	165017	SUSIE_FINE_MAPPING (901)	COMPLETED	0	2022-01-12 15:28:29.400	48.3s	38.6s	76.2%	2.2 GB	2.5 GB	94.8 MB	6.3 KB
910	5c/52ecee	165035	SUSIE_FINE_MAPPING (909)	COMPLETED	0	2022-01-12 15:28:34.350	43.5s	24.3s	49.9%	443.5 MB	761.7 MB	30.3 MB	7.2 KB
913	80/2f6218	165045	SUSIE_FINE_MAPPING (912)	COMPLETED	0	2022-01-12 15:28:38.346	39.7s	13.1s	71.9%	738.1 MB	1 GB	39.8 MB	6.3 KB
915	43/62643c	165051	SUSIE_FINE_MAPPING (914)	COMPLETED	0	2022-01-12 15:28:40.096	38s	9.9s	66.6%	325.4 MB	519.6 MB	26 MB	6.3 KB
916	0a/e77c46	165053	SUSIE_FINE_MAPPING (915)	COMPLETED	0	2022-01-12 15:28:41.033	37.2s	10s	73.2%	542.1 MB	864.1 MB	27.9 MB	6.9 KB
922	ce/9405ec	165070	SUSIE_FINE_MAPPING (921)	COMPLETED	0	2022-01-12 15:28:48.587	29.9s	9.6s	67.6%	428.3 MB	750 MB	28.7 MB	6.3 KB
906	37/303c6e	165028	SUSIE_FINE_MAPPING (905)	COMPLETED	0	2022-01-12 15:28:32.374	49.8s	32.7s	65.3%	845.7 MB	1.1 GB	52.3 MB	8.4 KB
920	7d/1188b6	165069	SUSIE_FINE_MAPPING (919)	COMPLETED	0	2022-01-12 15:28:48.196	34.1s	12.4s	71.3%	670.2 MB	986.2 MB	43.3 MB	6.3 KB
923	50/1e8608	165071	SUSIE_FINE_MAPPING (922)	COMPLETED	0	2022-01-12 15:28:52.525	29.9s	7.8s	69.8%	521.9 MB	841.7 MB	33.4 MB	6.3 KB
921	ed/001c13	165067	SUSIE_FINE_MAPPING (920)	COMPLETED	0	2022-01-12 15:28:47.914	39.1s	13.5s	69.3%	549.3 MB	870.2 MB	32 MB	6.3 KB
937	83/002b8b	165094	SUSIE_FINE_MAPPING (936)	COMPLETED	0	2022-01-12 15:29:06.616	20.6s	8.9s	51.2%	448.2 MB	766.3 MB	27.3 MB	8.7 KB
925	36/98d112	165074	SUSIE_FINE_MAPPING (924)	COMPLETED	0	2022-01-12 15:28:54.064	38s	13.7s	69.7%	512.2 MB	834.4 MB	31.8 MB	6.3 KB
926	91/02e891	165077	SUSIE_FINE_MAPPING (925)	COMPLETED	0	2022-01-12 15:28:57.646	34.5s	22s	38.7%	587.8 MB	913.4 MB	43.3 MB	6.1 KB
895	cf/5522d0	165003	SUSIE_FINE_MAPPING (894)	COMPLETED	0	2022-01-12 15:28:20.666	1m 17s	1m 5s	81.0%	1.1 GB	1.4 GB	54.6 MB	8.4 KB
918	c3/cc66fc	165058	SUSIE_FINE_MAPPING (917)	COMPLETED	0	2022-01-12 15:28:43.074	54.3s	28.2s	73.3%	680.9 MB	1011.9 MB	42.5 MB	7.5 KB
927	52/6b6ed6	165076	SUSIE_FINE_MAPPING (926)	COMPLETED	0	2022-01-12 15:28:54.358	43.1s	26.5s	68.0%	689.7 MB	980.2 MB	56.3 MB	6.7 KB
944	28/c9d996	165106	SUSIE_FINE_MAPPING (943)	COMPLETED	0	2022-01-12 15:29:12.871	24.9s	14.7s	64.9%	678.8 MB	927.9 MB	41.9 MB	6.3 KB
931	62/10aed2	165085	SUSIE_FINE_MAPPING (930)	COMPLETED	0	2022-01-12 15:29:02.596	39.4s	18.9s	73.4%	1.2 GB	1.5 GB	53 MB	6.3 KB
943	2c/667168	165105	SUSIE_FINE_MAPPING (942)	COMPLETED	0	2022-01-12 15:29:12.199	30s	17.5s	50.4%	631 MB	924.2 MB	38 MB	7.6 KB
881	5c/9689cf	164978	SUSIE_FINE_MAPPING (880)	COMPLETED	0	2022-01-12 15:28:03.524	1m 44s	53.3s	32.0%	670.3 MB	992.4 MB	40.4 MB	6.3 KB
929	a1/c81675	165081	SUSIE_FINE_MAPPING (928)	COMPLETED	0	2022-01-12 15:28:58.857	48.4s	36.5s	61.5%	1 GB	1.3 GB	47.9 MB	15.7 KB
932	2d/5c53a7	165084	SUSIE_FINE_MAPPING (931)	COMPLETED	0	2022-01-12 15:29:00.723	46.8s	34.7s	79.7%	516.7 MB	819.2 MB	36.3 MB	7.1 KB
933	5e/2821b2	165086	SUSIE_FINE_MAPPING (932)	COMPLETED	0	2022-01-12 15:29:03.417	44.3s	26.2s	39.8%	671.8 MB	866.3 MB	43.4 MB	7.2 KB
948	34/826f08	165115	SUSIE_FINE_MAPPING (947)	COMPLETED	0	2022-01-12 15:29:18.852	29.1s	17.2s	67.7%	579.8 MB	902.3 MB	33.9 MB	9.8 KB
950	03/4cc260	165118	SUSIE_FINE_MAPPING (949)	COMPLETED	0	2022-01-12 15:29:20.646	27.6s	14.8s	61.3%	345.1 MB	663.7 MB	26.3 MB	6.3 KB
952	dd/1a9762	165122	SUSIE_FINE_MAPPING (951)	COMPLETED	0	2022-01-12 15:29:21.695	26.6s	14.5s	74.3%	1.1 GB	1.4 GB	59.3 MB	6.3 KB
954	0a/ce5d69	165124	SUSIE_FINE_MAPPING (953)	COMPLETED	0	2022-01-12 15:29:22.994	25.4s	14.5s	70.8%	527.8 MB	849.9 MB	34.2 MB	6.2 KB
692	81/937dc4	164556	SUSIE_FINE_MAPPING (691)	COMPLETED	0	2022-01-12 15:24:08.339	5m 44s	4m 6s	33.1%	941.2 MB	1.2 GB	48 MB	7.3 KB
919	93/c209ed	165066	SUSIE_FINE_MAPPING (918)	COMPLETED	0	2022-01-12 15:28:47.240	1m 5s	43.2s	84.3%	1.4 GB	1.7 GB	52.8 MB	8.8 KB
936	fc/ffc384	165093	SUSIE_FINE_MAPPING (935)	COMPLETED	0	2022-01-12 15:29:06.361	46.1s	26.8s	17.5%	414.1 MB	720.3 MB	29.1 MB	6.3 KB
942	36/9e9c4c	165103	SUSIE_FINE_MAPPING (941)	COMPLETED	0	2022-01-12 15:29:10.549	42s	23s	25.7%	650 MB	969.4 MB	36.9 MB	6.3 KB
941	57/e8adab	165104	SUSIE_FINE_MAPPING (940)	COMPLETED	0	2022-01-12 15:29:11.370	41.3s	23.5s	30.7%	616.2 MB	807.7 MB	42 MB	6.1 KB
946	23/f91098	165108	SUSIE_FINE_MAPPING (945)	COMPLETED	0	2022-01-12 15:29:13.565	39.2s	21.5s	59.8%	621 MB	946.1 MB	39.2 MB	6.3 KB
